"ind";"experiment";"cond";"model";"performance"
89;3;"PV2";"sev";0.72
89;3;"PV2";"vfirst";0.71
89;3;"PV2";"wta";0.68
89;3;"PV3";"2scal";0.69
89;3;"PV3";"pfirst";0.71
89;3;"PV3";"rnonc";0.61
89;3;"PV3";"sev";0.76
89;3;"PV3";"vfirst";0.66
89;3;"PV3";"wta";0.65
89;3;"PV4";"2scal";0.73
89;3;"PV4";"pfirst";0.61
89;3;"PV4";"rnonc";0.63
89;3;"PV4";"sev";0.72
89;3;"PV4";"vfirst";0.7
89;3;"PV4";"wta";0.7
89;3;"VP1";"2scal";0.64
89;3;"VP1";"pfirst";0.72
89;3;"VP1";"rnonc";0.57
89;3;"VP1";"sev";0.7
89;3;"VP1";"vfirst";0.83
89;3;"VP1";"wta";0.63
89;3;"VP2";"2scal";0.63
89;3;"VP2";"pfirst";0.59
89;3;"VP2";"rnonc";0.54
89;3;"VP2";"sev";0.67
89;3;"VP2";"vfirst";0.75
89;3;"VP2";"wta";0.81
89;3;"VP3";"2scal";0.7
89;3;"VP3";"pfirst";0.53
89;3;"VP3";"rnonc";0.65
89;3;"VP3";"sev";0.66
89;3;"VP3";"vfirst";0.75
89;3;"VP3";"wta";0.72
89;3;"VP4";"2scal";0.77
89;3;"VP4";"pfirst";0.56
89;3;"VP4";"rnonc";0.61
89;3;"VP4";"sev";0.73
89;3;"VP4";"vfirst";0.69
89;3;"VP4";"wta";0.66
90;1;"BPV1";"2scal";0.69
90;1;"BPV1";"pfirst";0.67
90;1;"BPV1";"rnonc";0.62
90;1;"BPV1";"sev";0.68
90;1;"BPV1";"vfirst";0.65
90;1;"BPV1";"wta";0.69
90;1;"BPV2";"2scal";0.71
90;1;"BPV2";"pfirst";0.65
90;1;"BPV2";"rnonc";0.63
90;1;"BPV2";"sev";0.7
90;1;"BPV2";"vfirst";0.62
90;1;"BPV2";"wta";0.73
90;1;"BVP1";"2scal";0.82
90;1;"BVP1";"pfirst";0.7
90;1;"BVP1";"rnonc";0.66
90;1;"BVP1";"sev";0.79
90;1;"BVP1";"vfirst";0.91
90;1;"BVP1";"wta";0.81
90;1;"BVP2";"2scal";0.79
90;1;"BVP2";"pfirst";0.66
90;1;"BVP2";"rnonc";0.55
90;1;"BVP2";"sev";0.76
90;1;"BVP2";"vfirst";0.93
90;1;"BVP2";"wta";0.79
90;1;"C";"2scal";0.8
90;1;"C";"pfirst";0.86
90;1;"C";"rnonc";0.69
90;1;"C";"sev";0.77
90;1;"C";"vfirst";0.95
90;1;"C";"wta";0.89
90;1;"I";"2scal";0.57
90;1;"I";"pfirst";0.43
90;1;"I";"rnonc";0.46
90;1;"I";"sev";0.66
90;1;"I";"vfirst";0.84
90;1;"I";"wta";0.68
90;2;"BPV1";"2scal";0.79
90;2;"BPV1";"pfirst";0.8
90;2;"BPV1";"rnonc";0.66
90;2;"BPV1";"sev";0.78
90;2;"BPV1";"vfirst";0.73
90;2;"BPV1";"wta";0.8
90;2;"BPV2";"2scal";0.79
90;2;"BPV2";"pfirst";0.84
90;2;"BPV2";"rnonc";0.69
90;2;"BPV2";"sev";0.76
90;2;"BPV2";"vfirst";0.78
90;2;"BPV2";"wta";0.87
90;2;"BVP1";"2scal";0.78
90;2;"BVP1";"pfirst";0.7
90;2;"BVP1";"rnonc";0.64
90;2;"BVP1";"sev";0.77
90;2;"BVP1";"vfirst";0.93
90;2;"BVP1";"wta";0.74
90;2;"BVP2";"2scal";0.76
90;2;"BVP2";"pfirst";0.6
90;2;"BVP2";"rnonc";0.64
90;2;"BVP2";"sev";0.78
90;2;"BVP2";"vfirst";0.91
90;2;"BVP2";"wta";0.83
90;2;"C";"2scal";0.79
90;2;"C";"pfirst";0.9
90;2;"C";"rnonc";0.69
90;2;"C";"sev";0.87
90;2;"C";"vfirst";0.96
90;2;"C";"wta";0.9
90;2;"I";"2scal";0.46
90;2;"I";"pfirst";0.35
90;2;"I";"rnonc";0.47
90;2;"I";"sev";0.55
90;2;"I";"vfirst";0.89
90;2;"I";"wta";0.44
90;3;"PV1";"2scal";0.69
90;3;"PV1";"pfirst";0.73
90;3;"PV1";"rnonc";0.72
90;3;"PV1";"sev";0.67
90;3;"PV1";"vfirst";0.71
90;3;"PV1";"wta";0.64
90;3;"PV2";"2scal";0.81
90;3;"PV2";"pfirst";0.64
90;3;"PV2";"rnonc";0.64
90;3;"PV2";"sev";0.68
90;3;"PV2";"vfirst";0.73
90;3;"PV2";"wta";0.67
90;3;"PV3";"2scal";0.72
90;3;"PV3";"pfirst";0.73
90;3;"PV3";"rnonc";0.62
90;3;"PV3";"sev";0.64
90;3;"PV3";"vfirst";0.69
90;3;"PV3";"wta";0.59
90;3;"PV4";"2scal";0.69
90;3;"PV4";"pfirst";0.75
90;3;"PV4";"rnonc";0.66
90;3;"PV4";"sev";0.75
90;3;"PV4";"vfirst";0.66
90;3;"PV4";"wta";0.65
90;3;"VP1";"2scal";0.76
90;3;"VP1";"pfirst";0.63
90;3;"VP1";"rnonc";0.66
90;3;"VP1";"sev";0.75
90;3;"VP1";"vfirst";0.79
90;3;"VP1";"wta";0.73
90;3;"VP2";"2scal";0.79
90;3;"VP2";"pfirst";0.67
90;3;"VP2";"rnonc";0.63
90;3;"VP2";"sev";0.65
90;3;"VP2";"vfirst";0.72
90;3;"VP2";"wta";0.7
90;3;"VP3";"2scal";0.76
90;3;"VP3";"pfirst";0.68
90;3;"VP3";"rnonc";0.75
90;3;"VP3";"sev";0.69
90;3;"VP3";"vfirst";0.75
90;3;"VP3";"wta";0.69
90;3;"VP4";"2scal";0.68
90;3;"VP4";"pfirst";0.65
90;3;"VP4";"rnonc";0.7
90;3;"VP4";"sev";0.68
90;3;"VP4";"vfirst";0.77
90;3;"VP4";"wta";0.69
91;1;"BPV1";"2scal";0.69
91;1;"BPV1";"pfirst";0.75
91;1;"BPV1";"rnonc";0.67
91;1;"BPV1";"sev";0.67
91;1;"BPV1";"vfirst";0.65
91;1;"BPV1";"wta";0.66
91;1;"BPV2";"2scal";0.65
91;1;"BPV2";"pfirst";0.68
91;1;"BPV2";"rnonc";0.65
91;1;"BPV2";"sev";0.72
91;1;"BPV2";"vfirst";0.73
91;1;"BPV2";"wta";0.63
91;1;"BVP1";"2scal";0.8
91;1;"BVP1";"pfirst";0.64
91;1;"BVP1";"rnonc";0.54
91;1;"BVP1";"sev";0.87
91;1;"BVP1";"vfirst";0.9
91;1;"BVP1";"wta";0.82
91;1;"BVP2";"2scal";0.84
91;1;"BVP2";"pfirst";0.66
91;1;"BVP2";"rnonc";0.66
91;1;"BVP2";"sev";0.72
91;1;"BVP2";"vfirst";0.91
91;1;"BVP2";"wta";0.72
91;1;"C";"2scal";0.89
91;1;"C";"pfirst";0.79
91;1;"C";"rnonc";0.75
91;1;"C";"sev";0.81
91;1;"C";"vfirst";0.98
91;1;"C";"wta";0.91
91;1;"I";"2scal";0.65
91;1;"I";"pfirst";0.38
91;1;"I";"rnonc";0.45
91;1;"I";"sev";0.7
91;1;"I";"vfirst";0.83
91;1;"I";"wta";0.61
91;2;"BPV1";"2scal";0.75
91;2;"BPV1";"pfirst";0.8
91;2;"BPV1";"rnonc";0.64
91;2;"BPV1";"sev";0.8
91;2;"BPV1";"vfirst";0.83
91;2;"BPV1";"wta";0.73
91;2;"BPV2";"2scal";0.74
91;2;"BPV2";"pfirst";0.81
91;2;"BPV2";"rnonc";0.68
91;2;"BPV2";"sev";0.81
91;2;"BPV2";"vfirst";0.78
91;2;"BPV2";"wta";0.71
91;2;"BVP1";"2scal";0.81
91;2;"BVP1";"pfirst";0.64
91;2;"BVP1";"rnonc";0.57
91;2;"BVP1";"sev";0.75
91;2;"BVP1";"vfirst";0.9
91;2;"BVP1";"wta";0.82
91;2;"BVP2";"2scal";0.82
91;2;"BVP2";"pfirst";0.61
91;2;"BVP2";"rnonc";0.56
91;2;"BVP2";"sev";0.78
91;2;"BVP2";"vfirst";0.9
91;2;"BVP2";"wta";0.8
91;2;"C";"2scal";0.94
91;2;"C";"pfirst";0.92
91;2;"C";"rnonc";0.74
91;2;"C";"sev";0.74
91;2;"C";"vfirst";0.98
91;2;"C";"wta";0.86
91;2;"I";"2scal";0.39
91;2;"I";"pfirst";0.3
91;2;"I";"rnonc";0.47
91;2;"I";"sev";0.45
91;2;"I";"vfirst";0.9
91;2;"I";"wta";0.5
91;3;"PV1";"2scal";0.75
91;3;"PV1";"pfirst";0.65
91;3;"PV1";"rnonc";0.61
91;3;"PV1";"sev";0.65
91;3;"PV1";"vfirst";0.71
91;3;"PV1";"wta";0.7
91;3;"PV2";"2scal";0.7
91;3;"PV2";"pfirst";0.71
91;3;"PV2";"rnonc";0.63
91;3;"PV2";"sev";0.71
91;3;"PV2";"vfirst";0.69
91;3;"PV2";"wta";0.67
91;3;"PV3";"2scal";0.76
91;3;"PV3";"pfirst";0.73
91;3;"PV3";"rnonc";0.59
91;3;"PV3";"sev";0.76
91;3;"PV3";"vfirst";0.72
91;3;"PV3";"wta";0.68
91;3;"PV4";"2scal";0.65
91;3;"PV4";"pfirst";0.69
91;3;"PV4";"rnonc";0.58
91;3;"PV4";"sev";0.71
91;3;"PV4";"vfirst";0.73
91;3;"PV4";"wta";0.7
91;3;"VP1";"2scal";0.75
91;3;"VP1";"pfirst";0.63
91;3;"VP1";"rnonc";0.6
91;3;"VP1";"sev";0.67
91;3;"VP1";"vfirst";0.85
91;3;"VP1";"wta";0.65
91;3;"VP2";"2scal";0.65
91;3;"VP2";"pfirst";0.64
91;3;"VP2";"rnonc";0.64
91;3;"VP2";"sev";0.81
91;3;"VP2";"vfirst";0.76
91;3;"VP2";"wta";0.68
91;3;"VP3";"2scal";0.81
91;3;"VP3";"pfirst";0.62
91;3;"VP3";"rnonc";0.68
91;3;"VP3";"sev";0.71
91;3;"VP3";"vfirst";0.79
91;3;"VP3";"wta";0.7
91;3;"VP4";"2scal";0.67
91;3;"VP4";"pfirst";0.55
91;3;"VP4";"rnonc";0.64
91;3;"VP4";"sev";0.73
91;3;"VP4";"vfirst";0.82
91;3;"VP4";"wta";0.65
92;1;"BPV1";"2scal";0.65
92;1;"BPV1";"pfirst";0.7
92;1;"BPV1";"rnonc";0.66
92;1;"BPV1";"sev";0.8
92;1;"BPV1";"vfirst";0.79
92;1;"BPV1";"wta";0.69
92;1;"BPV2";"2scal";0.75
92;1;"BPV2";"pfirst";0.77
92;1;"BPV2";"rnonc";0.62
92;1;"BPV2";"sev";0.67
92;1;"BPV2";"vfirst";0.73
92;1;"BPV2";"wta";0.78
92;1;"BVP1";"2scal";0.84
92;1;"BVP1";"pfirst";0.58
92;1;"BVP1";"rnonc";0.61
92;1;"BVP1";"sev";0.75
92;1;"BVP1";"vfirst";0.88
92;1;"BVP1";"wta";0.75
92;1;"BVP2";"2scal";0.8
92;1;"BVP2";"pfirst";0.65
92;1;"BVP2";"rnonc";0.58
92;1;"BVP2";"sev";0.74
92;1;"BVP2";"vfirst";0.93
92;1;"BVP2";"wta";0.8
92;1;"C";"2scal";0.85
92;1;"C";"pfirst";0.83
92;1;"C";"rnonc";0.83
92;1;"C";"sev";0.74
92;1;"C";"vfirst";0.95
92;1;"C";"wta";0.91
92;1;"I";"2scal";0.72
92;1;"I";"pfirst";0.42
92;1;"I";"rnonc";0.55
92;1;"I";"sev";0.64
92;1;"I";"vfirst";0.86
92;1;"I";"wta";0.65
92;2;"BPV1";"2scal";0.75
92;2;"BPV1";"pfirst";0.86
92;2;"BPV1";"rnonc";0.62
92;2;"BPV1";"sev";0.77
92;2;"BPV1";"vfirst";0.8
92;2;"BPV1";"wta";0.85
92;2;"BPV2";"2scal";0.8
92;2;"BPV2";"pfirst";0.88
92;2;"BPV2";"rnonc";0.63
92;2;"BPV2";"sev";0.74
92;2;"BPV2";"vfirst";0.75
92;2;"BPV2";"wta";0.83
92;2;"BVP1";"2scal";0.76
92;2;"BVP1";"pfirst";0.61
92;2;"BVP1";"rnonc";0.68
92;2;"BVP1";"sev";0.77
92;2;"BVP1";"vfirst";0.9
92;2;"BVP1";"wta";0.83
92;2;"BVP2";"2scal";0.77
92;2;"BVP2";"pfirst";0.53
92;2;"BVP2";"rnonc";0.62
92;2;"BVP2";"sev";0.79
92;2;"BVP2";"vfirst";0.89
92;2;"BVP2";"wta";0.83
92;2;"C";"2scal";0.85
92;2;"C";"pfirst";0.9
92;2;"C";"rnonc";0.78
92;2;"C";"sev";0.78
92;2;"C";"vfirst";0.96
92;2;"C";"wta";0.91
92;2;"I";"2scal";0.46
92;2;"I";"pfirst";0.28
92;2;"I";"rnonc";0.45
92;2;"I";"sev";0.54
92;2;"I";"vfirst";0.86
92;2;"I";"wta";0.33
92;3;"PV1";"2scal";0.73
92;3;"PV1";"pfirst";0.69
92;3;"PV1";"rnonc";0.73
92;3;"PV1";"sev";0.74
92;3;"PV1";"vfirst";0.74
92;3;"PV1";"wta";0.65
92;3;"PV2";"2scal";0.69
92;3;"PV2";"pfirst";0.63
92;3;"PV2";"rnonc";0.67
92;3;"PV2";"sev";0.67
92;3;"PV2";"vfirst";0.72
92;3;"PV2";"wta";0.69
92;3;"PV3";"2scal";0.73
92;3;"PV3";"pfirst";0.69
92;3;"PV3";"rnonc";0.57
92;3;"PV3";"sev";0.76
92;3;"PV3";"vfirst";0.73
92;3;"PV3";"wta";0.73
92;3;"PV4";"2scal";0.71
92;3;"PV4";"pfirst";0.69
92;3;"PV4";"rnonc";0.66
92;3;"PV4";"sev";0.73
92;3;"PV4";"vfirst";0.68
92;3;"PV4";"wta";0.72
92;3;"VP1";"2scal";0.72
92;3;"VP1";"pfirst";0.58
92;3;"VP1";"rnonc";0.68
92;3;"VP1";"sev";0.74
92;3;"VP1";"vfirst";0.81
92;3;"VP1";"wta";0.74
92;3;"VP2";"2scal";0.63
92;3;"VP2";"pfirst";0.63
92;3;"VP2";"rnonc";0.68
92;3;"VP2";"sev";0.72
92;3;"VP2";"vfirst";0.82
92;3;"VP2";"wta";0.62
92;3;"VP3";"2scal";0.66
92;3;"VP3";"pfirst";0.63
92;3;"VP3";"rnonc";0.69
92;3;"VP3";"sev";0.71
92;3;"VP3";"vfirst";0.85
92;3;"VP3";"wta";0.68
92;3;"VP4";"2scal";0.8
92;3;"VP4";"pfirst";0.62
92;3;"VP4";"rnonc";0.67
92;3;"VP4";"sev";0.72
92;3;"VP4";"vfirst";0.78
92;3;"VP4";"wta";0.69
93;1;"BPV1";"2scal";0.72
93;1;"BPV1";"pfirst";0.65
93;1;"BPV1";"rnonc";0.64
93;1;"BPV1";"sev";0.62
93;1;"BPV1";"vfirst";0.68
93;1;"BPV1";"wta";0.64
93;1;"BPV2";"2scal";0.64
93;1;"BPV2";"pfirst";0.6
93;1;"BPV2";"rnonc";0.63
93;1;"BPV2";"sev";0.68
93;1;"BPV2";"vfirst";0.77
93;1;"BPV2";"wta";0.64
93;1;"BVP1";"2scal";0.84
93;1;"BVP1";"pfirst";0.66
93;1;"BVP1";"rnonc";0.59
93;1;"BVP1";"sev";0.77
93;1;"BVP1";"vfirst";0.95
93;1;"BVP1";"wta";0.83
93;1;"BVP2";"2scal";0.72
93;1;"BVP2";"pfirst";0.66
93;1;"BVP2";"rnonc";0.52
93;1;"BVP2";"sev";0.76
93;1;"BVP2";"vfirst";0.89
93;1;"BVP2";"wta";0.79
93;1;"C";"2scal";0.81
93;1;"C";"pfirst";0.84
93;1;"C";"rnonc";0.78
93;1;"C";"sev";0.76
93;1;"C";"vfirst";0.93
93;1;"C";"wta";0.88
93;1;"I";"2scal";0.69
93;1;"I";"pfirst";0.43
93;1;"I";"rnonc";0.45
93;1;"I";"sev";0.57
93;1;"I";"vfirst";0.88
93;1;"I";"wta";0.63
93;2;"BPV1";"2scal";0.8
93;2;"BPV1";"pfirst";0.8
93;2;"BPV1";"rnonc";0.66
93;2;"BPV1";"sev";0.76
93;2;"BPV1";"vfirst";0.73
93;2;"BPV1";"wta";0.8
93;2;"BPV2";"2scal";0.79
93;2;"BPV2";"pfirst";0.85
93;2;"BPV2";"rnonc";0.66
93;2;"BPV2";"sev";0.72
93;2;"BPV2";"vfirst";0.78
93;2;"BPV2";"wta";0.79
93;2;"BVP1";"2scal";0.77
93;2;"BVP1";"pfirst";0.55
93;2;"BVP1";"rnonc";0.57
93;2;"BVP1";"sev";0.8
93;2;"BVP1";"vfirst";0.94
93;2;"BVP1";"wta";0.8
93;2;"BVP2";"2scal";0.66
93;2;"BVP2";"pfirst";0.57
93;2;"BVP2";"rnonc";0.62
93;2;"BVP2";"sev";0.74
93;2;"BVP2";"vfirst";0.93
93;2;"BVP2";"wta";0.84
93;2;"C";"2scal";0.85
93;2;"C";"pfirst";0.93
93;2;"C";"rnonc";0.66
93;2;"C";"sev";0.82
93;2;"C";"vfirst";0.98
93;2;"C";"wta";0.91
93;2;"I";"2scal";0.59
93;2;"I";"pfirst";0.3
93;2;"I";"rnonc";0.59
93;2;"I";"sev";0.48
93;2;"I";"vfirst";0.83
93;2;"I";"wta";0.47
93;3;"PV1";"2scal";0.68
93;3;"PV1";"pfirst";0.66
93;3;"PV1";"rnonc";0.69
93;3;"PV1";"sev";0.7
93;3;"PV1";"vfirst";0.71
93;3;"PV1";"wta";0.58
93;3;"PV2";"2scal";0.75
93;3;"PV2";"pfirst";0.64
93;3;"PV2";"rnonc";0.68
93;3;"PV2";"sev";0.72
93;3;"PV2";"vfirst";0.66
93;3;"PV2";"wta";0.7
93;3;"PV3";"2scal";0.73
93;3;"PV3";"pfirst";0.66
93;3;"PV3";"rnonc";0.58
93;3;"PV3";"sev";0.72
93;3;"PV3";"vfirst";0.69
93;3;"PV3";"wta";0.68
93;3;"PV4";"2scal";0.66
93;3;"PV4";"pfirst";0.68
93;3;"PV4";"rnonc";0.67
93;3;"PV4";"sev";0.65
93;3;"PV4";"vfirst";0.7
93;3;"PV4";"wta";0.69
93;3;"VP1";"2scal";0.73
93;3;"VP1";"pfirst";0.53
93;3;"VP1";"rnonc";0.54
93;3;"VP1";"sev";0.73
93;3;"VP1";"vfirst";0.8
93;3;"VP1";"wta";0.59
93;3;"VP2";"2scal";0.67
93;3;"VP2";"pfirst";0.59
93;3;"VP2";"rnonc";0.56
93;3;"VP2";"sev";0.74
93;3;"VP2";"vfirst";0.71
93;3;"VP2";"wta";0.67
93;3;"VP3";"2scal";0.69
93;3;"VP3";"pfirst";0.65
93;3;"VP3";"rnonc";0.58
93;3;"VP3";"sev";0.68
93;3;"VP3";"vfirst";0.77
93;3;"VP3";"wta";0.68
93;3;"VP4";"2scal";0.63
93;3;"VP4";"pfirst";0.54
93;3;"VP4";"rnonc";0.65
93;3;"VP4";"sev";0.72
93;3;"VP4";"vfirst";0.79
93;3;"VP4";"wta";0.74
94;1;"BPV1";"2scal";0.7
94;1;"BPV1";"pfirst";0.66
94;1;"BPV1";"rnonc";0.6
94;1;"BPV1";"sev";0.74
94;1;"BPV1";"vfirst";0.71
94;1;"BPV1";"wta";0.74
94;1;"BPV2";"2scal";0.71
94;1;"BPV2";"pfirst";0.68
94;1;"BPV2";"rnonc";0.64
94;1;"BPV2";"sev";0.69
94;1;"BPV2";"vfirst";0.64
94;1;"BPV2";"wta";0.68
94;1;"BVP1";"2scal";0.8
94;1;"BVP1";"pfirst";0.64
94;1;"BVP1";"rnonc";0.58
94;1;"BVP1";"sev";0.83
94;1;"BVP1";"vfirst";0.85
94;1;"BVP1";"wta";0.71
94;1;"BVP2";"2scal";0.82
94;1;"BVP2";"pfirst";0.62
94;1;"BVP2";"rnonc";0.61
94;1;"BVP2";"sev";0.79
94;1;"BVP2";"vfirst";0.92
94;1;"BVP2";"wta";0.79
94;1;"C";"2scal";0.82
94;1;"C";"pfirst";0.8
94;1;"C";"rnonc";0.77
94;1;"C";"sev";0.81
94;1;"C";"vfirst";0.93
94;1;"C";"wta";0.89
94;1;"I";"2scal";0.58
94;1;"I";"pfirst";0.35
94;1;"I";"rnonc";0.56
94;1;"I";"sev";0.75
94;1;"I";"vfirst";0.85
94;1;"I";"wta";0.64
94;2;"BPV1";"2scal";0.82
94;2;"BPV1";"pfirst";0.83
94;2;"BPV1";"rnonc";0.63
94;2;"BPV1";"sev";0.79
94;2;"BPV1";"vfirst";0.74
94;2;"BPV1";"wta";0.78
94;2;"BPV2";"2scal";0.78
94;2;"BPV2";"pfirst";0.74
94;2;"BPV2";"rnonc";0.61
94;2;"BPV2";"sev";0.73
94;2;"BPV2";"vfirst";0.88
94;2;"BPV2";"wta";0.8
94;2;"BVP1";"2scal";0.76
94;2;"BVP1";"pfirst";0.63
94;2;"BVP1";"rnonc";0.59
94;2;"BVP1";"sev";0.76
94;2;"BVP1";"vfirst";0.92
94;2;"BVP1";"wta";0.77
94;2;"BVP2";"2scal";0.82
94;2;"BVP2";"pfirst";0.67
94;2;"BVP2";"rnonc";0.61
94;2;"BVP2";"sev";0.67
94;2;"BVP2";"vfirst";0.93
94;2;"BVP2";"wta";0.74
94;2;"C";"2scal";0.91
94;2;"C";"pfirst";0.94
94;2;"C";"rnonc";0.69
94;2;"C";"sev";0.75
94;2;"C";"vfirst";0.98
94;2;"C";"wta";0.89
94;2;"I";"2scal";0.5
94;2;"I";"pfirst";0.15
94;2;"I";"rnonc";0.54
94;2;"I";"sev";0.52
94;2;"I";"vfirst";0.89
94;2;"I";"wta";0.44
94;3;"PV1";"2scal";0.68
94;3;"PV1";"pfirst";0.69
94;3;"PV1";"rnonc";0.61
94;3;"PV1";"sev";0.73
94;3;"PV1";"vfirst";0.71
94;3;"PV1";"wta";0.73
94;3;"PV2";"2scal";0.69
94;3;"PV2";"pfirst";0.68
94;3;"PV2";"rnonc";0.63
94;3;"PV2";"sev";0.69
94;3;"PV2";"vfirst";0.63
94;3;"PV2";"wta";0.71
94;3;"PV3";"2scal";0.67
94;3;"PV3";"pfirst";0.75
94;3;"PV3";"rnonc";0.63
94;3;"PV3";"sev";0.7
94;3;"PV3";"vfirst";0.63
94;3;"PV3";"wta";0.71
94;3;"PV4";"2scal";0.66
94;3;"PV4";"pfirst";0.7
94;3;"PV4";"rnonc";0.65
94;3;"PV4";"sev";0.69
94;3;"PV4";"vfirst";0.7
94;3;"PV4";"wta";0.75
94;3;"VP1";"2scal";0.68
94;3;"VP1";"pfirst";0.59
94;3;"VP1";"rnonc";0.65
94;3;"VP1";"sev";0.71
94;3;"VP1";"vfirst";0.71
94;3;"VP1";"wta";0.75
94;3;"VP2";"2scal";0.63
94;3;"VP2";"pfirst";0.59
94;3;"VP2";"rnonc";0.57
94;3;"VP2";"sev";0.74
94;3;"VP2";"vfirst";0.82
94;3;"VP2";"wta";0.77
94;3;"VP3";"2scal";0.68
94;3;"VP3";"pfirst";0.62
94;3;"VP3";"rnonc";0.64
94;3;"VP3";"sev";0.66
94;3;"VP3";"vfirst";0.8
94;3;"VP3";"wta";0.72
94;3;"VP4";"2scal";0.71
94;3;"VP4";"pfirst";0.6
94;3;"VP4";"rnonc";0.66
94;3;"VP4";"sev";0.69
94;3;"VP4";"vfirst";0.77
94;3;"VP4";"wta";0.69
95;1;"BPV1";"2scal";0.65
95;1;"BPV1";"pfirst";0.7
95;1;"BPV1";"rnonc";0.7
95;1;"BPV1";"sev";0.76
95;1;"BPV1";"vfirst";0.71
95;1;"BPV1";"wta";0.71
95;1;"BPV2";"2scal";0.63
95;1;"BPV2";"pfirst";0.7
95;1;"BPV2";"rnonc";0.54
95;1;"BPV2";"sev";0.64
95;1;"BPV2";"vfirst";0.73
95;1;"BPV2";"wta";0.73
95;1;"BVP1";"2scal";0.72
95;1;"BVP1";"pfirst";0.69
95;1;"BVP1";"rnonc";0.56
95;1;"BVP1";"sev";0.79
95;1;"BVP1";"vfirst";0.9
95;1;"BVP1";"wta";0.79
95;1;"BVP2";"2scal";0.71
95;1;"BVP2";"pfirst";0.56
95;1;"BVP2";"rnonc";0.67
95;1;"BVP2";"sev";0.86
95;1;"BVP2";"vfirst";0.95
95;1;"BVP2";"wta";0.85
95;1;"C";"2scal";0.83
95;1;"C";"pfirst";0.8
95;1;"C";"rnonc";0.81
95;1;"C";"sev";0.87
95;1;"C";"vfirst";0.96
95;1;"C";"wta";0.89
95;1;"I";"2scal";0.67
95;1;"I";"pfirst";0.48
95;1;"I";"rnonc";0.48
95;1;"I";"sev";0.64
95;1;"I";"vfirst";0.88
95;1;"I";"wta";0.61
95;2;"BPV1";"2scal";0.8
95;2;"BPV1";"pfirst";0.86
95;2;"BPV1";"rnonc";0.71
95;2;"BPV1";"sev";0.81
95;2;"BPV1";"vfirst";0.8
95;2;"BPV1";"wta";0.74
95;2;"BPV2";"2scal";0.8
95;2;"BPV2";"pfirst";0.81
95;2;"BPV2";"rnonc";0.58
95;2;"BPV2";"sev";0.78
95;2;"BPV2";"vfirst";0.81
95;2;"BPV2";"wta";0.79
95;2;"BVP1";"2scal";0.84
95;2;"BVP1";"pfirst";0.7
95;2;"BVP1";"rnonc";0.61
95;2;"BVP1";"sev";0.75
95;2;"BVP1";"vfirst";0.89
95;2;"BVP1";"wta";0.8
95;2;"BVP2";"2scal";0.77
95;2;"BVP2";"pfirst";0.65
95;2;"BVP2";"rnonc";0.62
95;2;"BVP2";"sev";0.85
95;2;"BVP2";"vfirst";0.93
95;2;"BVP2";"wta";0.82
95;2;"C";"2scal";0.85
95;2;"C";"pfirst";0.82
95;2;"C";"rnonc";0.77
95;2;"C";"sev";0.8
95;2;"C";"vfirst";0.97
95;2;"C";"wta";0.92
95;2;"I";"2scal";0.45
95;2;"I";"pfirst";0.24
95;2;"I";"rnonc";0.55
95;2;"I";"sev";0.46
95;2;"I";"vfirst";0.85
95;2;"I";"wta";0.56
95;3;"PV1";"2scal";0.71
95;3;"PV1";"pfirst";0.75
95;3;"PV1";"rnonc";0.63
95;3;"PV1";"sev";0.7
95;3;"PV1";"vfirst";0.68
95;3;"PV1";"wta";0.7
95;3;"PV2";"2scal";0.69
95;3;"PV2";"pfirst";0.62
95;3;"PV2";"rnonc";0.6
95;3;"PV2";"sev";0.64
95;3;"PV2";"vfirst";0.64
95;3;"PV2";"wta";0.69
95;3;"PV3";"2scal";0.57
95;3;"PV3";"pfirst";0.68
95;3;"PV3";"rnonc";0.62
95;3;"PV3";"sev";0.65
95;3;"PV3";"vfirst";0.65
95;3;"PV3";"wta";0.72
95;3;"PV4";"2scal";0.65
95;3;"PV4";"pfirst";0.69
95;3;"PV4";"rnonc";0.59
95;3;"PV4";"sev";0.7
95;3;"PV4";"vfirst";0.68
95;3;"PV4";"wta";0.59
95;3;"VP1";"2scal";0.64
95;3;"VP1";"pfirst";0.66
95;3;"VP1";"rnonc";0.56
95;3;"VP1";"sev";0.68
95;3;"VP1";"vfirst";0.8
95;3;"VP1";"wta";0.68
95;3;"VP2";"2scal";0.63
95;3;"VP2";"pfirst";0.62
95;3;"VP2";"rnonc";0.59
95;3;"VP2";"sev";0.64
95;3;"VP2";"vfirst";0.83
95;3;"VP2";"wta";0.74
95;3;"VP3";"2scal";0.72
95;3;"VP3";"pfirst";0.5
95;3;"VP3";"rnonc";0.68
95;3;"VP3";"sev";0.79
95;3;"VP3";"vfirst";0.79
95;3;"VP3";"wta";0.69
95;3;"VP4";"2scal";0.71
95;3;"VP4";"pfirst";0.5
95;3;"VP4";"rnonc";0.64
95;3;"VP4";"sev";0.73
95;3;"VP4";"vfirst";0.65
95;3;"VP4";"wta";0.68
96;1;"BPV1";"2scal";0.74
96;1;"BPV1";"pfirst";0.68
96;1;"BPV1";"rnonc";0.61
96;1;"BPV1";"sev";0.64
96;1;"BPV1";"vfirst";0.67
96;1;"BPV1";"wta";0.64
96;1;"BPV2";"2scal";0.74
96;1;"BPV2";"pfirst";0.72
96;1;"BPV2";"rnonc";0.65
96;1;"BPV2";"sev";0.59
